PersonID,Role,TypeOfRecording,Timestamp,ToolCall,Condition
8,Answer,TextCompletion,26.11.2024 12:23:08,null,ECA + Audio
8,Assistant,TTS,26.11.2024 12:23:08,null,ECA + Audio
8,Assistant,TTS,26.11.2024 12:23:11,null,ECA + Audio
8,System,TextCompletion,26.11.2024 12:26:31,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:26:32,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:26:32,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:26:32,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:26:32,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:26:38,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:26:38,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:26:39,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:26:52,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:26:52,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:26:54,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:27:04,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:27:04,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:27:05,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:27:11,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:27:13,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:27:14,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:27:16,null,ECA + kein Audio
8,User,Recording,26.11.2024 12:27:28,null,ECA + kein Audio
8,User,STT,26.11.2024 12:27:29,null,ECA + kein Audio
8,User,TextCompletion,26.11.2024 12:27:33,null,ECA + kein Audio
8,Tool,TextCompletion,26.11.2024 12:27:35,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:27:37,null,ECA + kein Audio
8,User,Recording,26.11.2024 12:27:45,null,ECA + kein Audio
8,User,STT,26.11.2024 12:27:48,null,ECA + kein Audio
8,User,TextCompletion,26.11.2024 12:27:52,null,ECA + kein Audio
8,Tool,TextCompletion,26.11.2024 12:27:53,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:27:56,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:28:03,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:28:04,null,ECA + kein Audio
8,User,Recording,26.11.2024 12:28:12,null,ECA + kein Audio
8,User,STT,26.11.2024 12:28:14,null,ECA + kein Audio
8,User,TextCompletion,26.11.2024 12:28:18,null,ECA + kein Audio
8,Tool,TextCompletion,26.11.2024 12:28:19,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:28:22,null,ECA + kein Audio
8,User,Recording,26.11.2024 12:28:30,null,ECA + kein Audio
8,User,STT,26.11.2024 12:28:31,null,ECA + kein Audio
8,User,TextCompletion,26.11.2024 12:28:35,null,ECA + kein Audio
8,Tool,TextCompletion,26.11.2024 12:28:37,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:28:41,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:28:51,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:28:53,null,ECA + kein Audio
8,System,TextCompletion,26.11.2024 12:30:38,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:30:38,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:30:38,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:30:38,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:30:38,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:30:38,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:30:40,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:30:52,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:30:52,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:30:54,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:30:54,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:30:55,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:31:20,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:31:20,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:31:21,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:31:21,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:31:23,null,UI + Audio
8,User,Recording,26.11.2024 12:31:24,null,UI + Audio
8,User,STT,26.11.2024 12:31:26,null,UI + Audio
8,User,TextCompletion,26.11.2024 12:31:30,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:31:31,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:31:31,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:31:33,null,UI + Audio
8,User,Recording,26.11.2024 12:31:34,null,UI + Audio
8,User,Recording,26.11.2024 12:31:53,null,UI + Audio
8,User,STT,26.11.2024 12:31:55,null,UI + Audio
8,User,TextCompletion,26.11.2024 12:31:59,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:32:01,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:32:01,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:32:02,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:32:17,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:32:17,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:32:18,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:32:18,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:32:20,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:32:36,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:32:38,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:32:38,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:32:39,null,UI + Audio
8,User,Recording,26.11.2024 12:32:50,null,UI + Audio
8,User,STT,26.11.2024 12:32:52,null,UI + Audio
8,User,Recording,26.11.2024 12:33:00,null,UI + Audio
8,User,Recording,26.11.2024 12:33:01,null,UI + Audio
8,User,STT,26.11.2024 12:33:01,null,UI + Audio
8,User,TextCompletion,26.11.2024 12:33:05,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:33:07,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:33:07,null,UI + Audio
8,User,Recording,26.11.2024 12:33:07,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:33:08,null,UI + Audio
8,User,STT,26.11.2024 12:33:09,null,UI + Audio
8,User,TextCompletion,26.11.2024 12:33:13,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:33:15,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:33:15,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:33:17,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:33:23,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:33:25,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:33:25,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:33:26,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:33:28,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:33:30,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:33:30,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:33:31,null,UI + Audio
8,User,Recording,26.11.2024 12:33:42,null,UI + Audio
8,User,STT,26.11.2024 12:33:44,null,UI + Audio
8,User,TextCompletion,26.11.2024 12:33:48,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:33:50,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:33:50,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:33:52,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:34:03,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:34:06,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:34:06,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:34:09,null,UI + Audio
8,User,Recording,26.11.2024 12:34:40,null,UI + Audio
8,User,STT,26.11.2024 12:34:41,null,UI + Audio
8,User,TextCompletion,26.11.2024 12:34:45,null,UI + Audio
8,Tool,TextCompletion,26.11.2024 12:34:47,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:34:50,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:34:50,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:34:51,null,UI + Audio
8,User,Recording,26.11.2024 12:35:01,null,UI + Audio
8,User,STT,26.11.2024 12:35:02,null,UI + Audio
8,User,TextCompletion,26.11.2024 12:35:06,null,UI + Audio
8,Answer,TextCompletion,26.11.2024 12:35:07,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:35:07,null,UI + Audio
8,Assistant,TTS,26.11.2024 12:35:08,null,UI + Audio
8,System,TextCompletion,26.11.2024 12:36:21,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:36:21,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:36:21,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:36:21,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:36:21,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:36:25,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:36:25,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:36:27,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:36:49,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:36:49,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:36:51,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:36:58,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:36:58,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:36:59,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:37:01,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:37:03,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:37:04,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:37:05,null,UI + kein Audio
8,User,Recording,26.11.2024 12:37:13,null,UI + kein Audio
8,User,STT,26.11.2024 12:37:14,null,UI + kein Audio
8,User,TextCompletion,26.11.2024 12:37:18,null,UI + kein Audio
8,Tool,TextCompletion,26.11.2024 12:37:19,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:37:21,null,UI + kein Audio
8,User,Recording,26.11.2024 12:37:31,null,UI + kein Audio
8,User,STT,26.11.2024 12:37:33,null,UI + kein Audio
8,User,TextCompletion,26.11.2024 12:37:37,null,UI + kein Audio
8,Tool,TextCompletion,26.11.2024 12:37:38,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:37:47,null,UI + kein Audio
8,User,Recording,26.11.2024 12:38:03,null,UI + kein Audio
8,User,STT,26.11.2024 12:38:05,null,UI + kein Audio
8,User,TextCompletion,26.11.2024 12:38:09,null,UI + kein Audio
8,Tool,TextCompletion,26.11.2024 12:38:11,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:38:13,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:38:31,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:38:33,null,UI + kein Audio
8,User,Recording,26.11.2024 12:38:44,null,UI + kein Audio
8,User,STT,26.11.2024 12:38:45,null,UI + kein Audio
8,User,TextCompletion,26.11.2024 12:38:49,null,UI + kein Audio
8,Tool,TextCompletion,26.11.2024 12:38:51,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:38:54,null,UI + kein Audio
8,System,TextCompletion,26.11.2024 12:39:20,null,UI + kein Audio
8,Answer,TextCompletion,26.11.2024 12:39:23,null,UI + kein Audio
8,User,Recording,26.11.2024 12:45:40,null,ECA + kein Audio
8,User,STT,26.11.2024 12:45:41,null,ECA + kein Audio
8,User,TextCompletion,26.11.2024 12:45:45,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:45:47,null,ECA + kein Audio
8,User,Recording,26.11.2024 12:45:52,null,ECA + kein Audio
8,User,STT,26.11.2024 12:45:54,null,ECA + kein Audio
8,User,TextCompletion,26.11.2024 12:45:58,null,ECA + kein Audio
8,Answer,TextCompletion,26.11.2024 12:46:00,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:07:04,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:07:04,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:07:04,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:07:04,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:07:04,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:07:04,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:07:06,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:07:06,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:07:06,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:07:07,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:07:25,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:07:26,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:07:26,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:07:28,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:07:43,null,ECA + kein Audio
9,User,Recording,26.11.2024 13:07:45,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:07:46,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:07:46,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:07:48,null,ECA + kein Audio
9,User,Recording,26.11.2024 13:07:48,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:07:57,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:07:58,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:07:58,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:08:00,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:08:00,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:08:00,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:08:01,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:08:01,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:08:02,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:08:02,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:08:02,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:08:03,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:08:05,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:08:05,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:08:07,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:08:22,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:08:24,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:08:24,null,ECA + kein Audio
9,Assistant,TTS,26.11.2024 13:08:25,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:12:30,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:12:30,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:12:30,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:12:30,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:12:30,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:12:48,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:12:48,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:12:49,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:13:20,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:13:20,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:13:22,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:17:03,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:17:03,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:17:04,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:17:05,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:17:07,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:17:24,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:17:25,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:17:44,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:17:46,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:17:55,null,ECA + kein Audio
9,Answer,TextCompletion,26.11.2024 13:17:58,null,ECA + kein Audio
9,System,TextCompletion,26.11.2024 13:19:47,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:19:47,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:19:47,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:19:47,null,ECA + Audio
9,Answer,TextCompletion,26.11.2024 13:19:47,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:19:47,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:19:48,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:20:01,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:20:01,null,ECA + Audio
9,Answer,TextCompletion,26.11.2024 13:20:03,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:20:03,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:20:04,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:21:09,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:21:09,null,ECA + Audio
9,Answer,TextCompletion,26.11.2024 13:21:11,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:21:11,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:21:12,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:21:30,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:21:30,null,ECA + Audio
9,Answer,TextCompletion,26.11.2024 13:21:31,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:21:31,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:21:32,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:21:35,null,ECA + Audio
9,Answer,TextCompletion,26.11.2024 13:21:37,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:21:37,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:21:38,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:21:53,null,ECA + Audio
9,Answer,TextCompletion,26.11.2024 13:21:54,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:21:54,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:21:55,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:22:32,null,ECA + Audio
9,Answer,TextCompletion,26.11.2024 13:22:33,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:22:33,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:22:34,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:23:05,null,ECA + Audio
9,Answer,TextCompletion,26.11.2024 13:23:08,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:23:08,null,ECA + Audio
9,Assistant,TTS,26.11.2024 13:23:11,null,ECA + Audio
9,System,TextCompletion,26.11.2024 13:24:49,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:24:49,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:24:49,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:24:49,null,UI + kein Audio
9,Answer,TextCompletion,26.11.2024 13:24:49,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:25:17,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:25:17,null,UI + kein Audio
9,Answer,TextCompletion,26.11.2024 13:25:19,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:26:14,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:26:14,null,UI + kein Audio
9,Answer,TextCompletion,26.11.2024 13:26:17,null,UI + kein Audio
9,User,Recording,26.11.2024 13:27:08,null,UI + kein Audio
9,User,STT,26.11.2024 13:27:10,null,UI + kein Audio
9,User,TextCompletion,26.11.2024 13:27:14,null,UI + kein Audio
9,Answer,TextCompletion,26.11.2024 13:27:16,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:28:06,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:28:06,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:28:07,null,UI + kein Audio
9,Answer,TextCompletion,26.11.2024 13:28:07,null,UI + kein Audio
9,Answer,TextCompletion,26.11.2024 13:28:09,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:28:09,null,UI + kein Audio
9,Answer,TextCompletion,26.11.2024 13:28:11,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:28:42,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:28:43,null,UI + kein Audio
9,Answer,TextCompletion,26.11.2024 13:28:44,null,UI + kein Audio
9,Answer,TextCompletion,26.11.2024 13:28:48,null,UI + kein Audio
9,System,TextCompletion,26.11.2024 13:30:31,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:30:31,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:30:31,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:30:31,null,UI + Audio
9,Answer,TextCompletion,26.11.2024 13:30:31,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:30:31,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:30:32,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:30:40,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:30:40,null,UI + Audio
9,Answer,TextCompletion,26.11.2024 13:30:42,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:30:42,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:30:42,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:30:42,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:30:43,null,UI + Audio
9,Answer,TextCompletion,26.11.2024 13:30:45,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:30:45,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:30:46,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:31:51,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:31:51,null,UI + Audio
9,Answer,TextCompletion,26.11.2024 13:31:52,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:31:52,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:31:53,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:32:00,null,UI + Audio
9,Answer,TextCompletion,26.11.2024 13:32:01,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:32:01,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:32:02,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:32:18,null,UI + Audio
9,Answer,TextCompletion,26.11.2024 13:32:19,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:32:19,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:32:20,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:32:49,null,UI + Audio
9,System,TextCompletion,26.11.2024 13:32:50,null,UI + Audio
9,Answer,TextCompletion,26.11.2024 13:32:50,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:32:50,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:32:51,null,UI + Audio
9,Answer,TextCompletion,26.11.2024 13:32:53,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:32:53,null,UI + Audio
9,Assistant,TTS,26.11.2024 13:32:55,null,UI + Audio
10,System,TextCompletion,26.11.2024 13:54:07,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 13:54:07,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 13:54:07,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 13:54:07,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 13:54:07,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:54:07,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:54:09,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 13:54:21,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 13:54:21,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:54:21,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:54:23,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 13:54:38,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 13:54:38,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:54:38,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:54:40,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 13:55:07,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 13:55:07,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:55:07,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:55:08,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 13:55:35,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 13:55:35,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:55:35,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:55:35,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 13:55:45,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 13:55:45,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:55:45,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:55:47,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 13:56:46,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 13:56:46,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:56:46,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:56:47,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 13:57:00,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 13:57:00,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:57:00,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:57:01,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 13:57:12,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 13:57:12,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:57:12,null,UI + kein Audio
10,Assistant,TTS,26.11.2024 13:57:13,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:14:49,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:14:49,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:14:49,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:14:49,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 14:14:49,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:14:55,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 14:14:55,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:14:55,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:15:52,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:15:52,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 14:15:54,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:17:07,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:17:07,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 14:17:08,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:17:12,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 14:17:14,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:17:38,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 14:17:40,null,UI + kein Audio
10,System,TextCompletion,26.11.2024 14:18:58,null,UI + kein Audio
10,Answer,TextCompletion,26.11.2024 14:18:59,null,UI + kein Audio
